filename,scratch_small,scratch_large,dent_small,dent_large,stray_particle,discoloration
EX0bD5YVlQ.png,0,0,1,0,0,0
FmxSRjW3r7.png,0,0,1,0,0,0
4AzuRINABw.png,0,0,1,0,0,0
oMbwHZ8ukB.png,1,0,0,0,0,0
oVC4ukl3vM.png,0,0,0,0,0,0
fgdBFdScg1.png,0,0,0,0,0,0
EodnbF3nhX.png,0,0,0,0,0,0
9lfI7WG8gE.png,1,0,0,0,0,0
MqwrZRUG1t.png,0,0,1,0,0,0
IRYk6SSfIs.png,0,0,0,0,0,0
omyBD0dSVk.png,0,0,0,0,0,0
SywdeUsM35.png,0,0,1,0,0,0
zjEM9flIaI.png,1,0,0,0,0,0
uPhrrWSBaQ.png,1,0,0,0,0,0
O3oqIkZmo1.png,0,0,0,0,0,0
yMGSH6Z7sl.png,0,0,0,0,0,0
xrWmhhfIkL.png,1,0,0,0,0,1
8rRr1V7lGL.png,0,0,0,0,0,0
ZNbe3NnkF7.png,0,0,0,0,0,0
hoHLguG6M3.png,0,0,1,0,0,0
J9yX2jzUSB.png,0,0,0,0,0,0
Fe5VeiKsy8.png,1,0,0,0,0,0
9xvHcmpfmS.png,0,0,1,0,0,0
YkKnqox9Nm.png,1,0,0,0,0,0
82JxKcAkC3.png,0,0,1,0,0,0
tjQDODSp9a.png,0,0,0,0,0,0
emsuFwaYPD.png,1,0,1,0,0,0
jhmyuYduR0.png,0,0,1,0,0,0
JgMbc0XX3Y.png,0,0,1,0,0,0
QfYRUbKnU7.png,1,0,0,0,0,0
64nvawW6gU.png,0,0,1,0,0,0
GfW4WUFojY.png,0,0,0,0,0,0
vvORgND8Gb.png,1,0,1,1,1,0
7pmN2857VU.png,0,0,0,0,0,0
GL3zdG6aVE.png,0,0,0,0,0,0
3bRS9XAK3v.png,0,0,0,0,0,0
upPb51VKim.png,0,0,0,0,0,0
apJOegZjYl.png,1,0,1,0,0,0
8fmwzP5WIV.png,0,0,1,0,0,0
Curwa4D4Sl.png,0,0,0,0,0,0
6AX2LwdXpq.png,0,0,0,0,0,0
VAtvwfkNGe.png,0,0,0,0,0,0
zv0f7m7tCp.png,0,0,0,0,0,0
MgURxiUSps.png,0,0,1,0,0,0
j9QBY8A1sI.png,1,0,1,1,1,0
hY0CqWz2dK.png,0,0,0,0,0,0
BGebkdMUQU.png,1,0,1,0,1,0
FbLNVN0DP8.png,0,0,0,0,0,0
hrZBYvQozp.png,0,0,1,0,0,0
qCRo58Zvdu.png,0,0,0,0,0,0
28ADpVEFkV.png,0,0,1,0,0,0
w88eSgzLWr.png,1,0,1,0,0,0
11QRVa3BnG.png,0,0,0,0,0,0
y3CTUeEzTi.png,0,0,0,0,0,0
umT2vBdbXK.png,0,0,1,0,0,1
fzd1mNcSOC.png,0,0,0,0,0,0
bEuVkLJmu8.png,0,0,0,0,0,0
0EHMxyhBAP.png,0,0,1,0,0,0
y4Pmaa8jsp.png,1,0,1,1,1,0
KTte4XaTPb.png,0,0,0,0,0,0
W7wQPqDvAM.png,0,0,0,0,0,0
bMfqDlSUdC.png,1,0,1,0,0,0
Aq7I3Esawm.png,0,0,0,0,0,0
TgA69uaUwY.png,0,0,0,0,0,0
8cZLeNz9PW.png,1,0,0,0,0,0
xfawkElmmG.png,0,0,0,0,0,0
nA7y1DfU1Q.png,1,0,0,0,0,0
6Q0d54bpmw.png,0,0,0,0,0,0
Jlvaa4IOM5.png,0,0,0,0,0,0
05gjeM51tU.png,0,0,0,1,0,0
b3249bwfdD.png,0,0,0,0,0,0
TITjs7eTcG.png,0,0,1,0,0,0
bpiONKIua7.png,0,0,0,0,0,0
qyq4hItdbD.png,0,0,0,0,0,0
ObDMcjHgNe.png,1,0,1,0,0,0
63TlhwMniE.png,0,0,0,0,0,0
NSPjiuBUVj.png,0,0,0,0,0,0
SQvwWea3Ka.png,0,0,0,0,0,0
O7JCFdtPfc.png,0,0,0,1,0,0
zCrkBC7amy.png,1,0,0,0,0,0
8kCbWFSnOI.png,0,0,0,0,0,0
pBpxzEbx0b.png,1,0,0,0,0,0
BaXkev8vdA.png,1,0,0,1,0,0
5Km6H6ToTC.png,0,0,0,0,0,0
TFClclHbcA.png,0,0,0,0,0,0
Ugj3THFRLx.png,0,0,1,0,0,0
Kk3Rc9WRrV.png,0,0,0,0,0,0
8H3IHYAABf.png,1,1,1,0,1,1
6rhEBxbMqv.png,0,0,0,0,0,0
qi9ym9PC1E.png,0,0,0,0,0,0
TQzknRQPsm.png,0,0,0,0,0,0
kj06PdjMvm.png,0,0,0,0,0,0
v6YmmzHctC.png,1,0,0,0,0,0
vp5bpwRocf.png,1,0,0,0,0,0
BBbzWiQJRg.png,0,0,0,0,0,0
VZvUVqZwvi.png,1,0,1,0,1,0
pKsR7Hug1H.png,0,0,0,0,0,0
b0o1tFF16U.png,0,0,0,0,0,0
jzXv1jsMAs.png,0,0,0,0,0,0
1Ulx8COhJC.png,0,0,0,0,0,0
3kbrV5EhGw.png,0,0,0,0,0,0
rkRYbi7Qnn.png,0,0,1,0,0,0
pSDipgFGkx.png,0,0,0,0,0,0
t5DRf0Kmll.png,1,0,0,0,0,0
c5XCvzyLOJ.png,1,0,1,1,0,0
XqucRqIvKv.png,0,0,0,0,0,0
saRGtAuiFa.png,0,0,1,0,0,0
juT2hu1has.png,0,0,1,0,0,0
N3JMBH8TfR.png,0,0,0,0,0,0
h8ve9fIIro.png,0,0,0,0,0,0
ofwjWwmL0K.png,0,0,0,0,0,0
SetC4Ou6LJ.png,0,0,0,0,0,0
razVeRg6sy.png,1,0,0,0,0,0
pC34tZmRDS.png,0,0,1,0,0,0
s1Iw0BqIb7.png,0,0,1,0,0,0
f1Dn6lZ6v2.png,1,0,0,1,0,0
5kWh1TH3LS.png,0,0,1,0,0,0
NRiZRDR5BI.png,0,0,1,1,0,1
K8Qg3I34tL.png,0,0,0,0,0,0
Kl9P777Crw.png,1,0,0,0,0,0
Aop4w9TU9F.png,0,0,0,0,0,0
TIh8Lz14HQ.png,0,0,0,0,0,0
Xas88FRzkC.png,0,0,1,0,0,0
89XhoIQu4i.png,1,0,1,0,0,0
UWDjFsBMlG.png,0,0,0,0,0,0
3XVYRyPpmg.png,0,0,0,0,0,0
b7sjugdx8G.png,1,0,1,1,1,0
5aKlldY52W.png,0,0,0,0,0,0
aUV7yX4E2B.png,0,0,0,0,0,0
iKNyFZyeyI.png,0,0,1,0,0,0
u7pOLBokLT.png,0,0,0,0,0,0
BbTxMmeSV2.png,0,0,0,0,0,0
MLrza7goJi.png,0,0,0,0,0,0
pOSSgmPSJz.png,0,0,0,0,0,0
7N5vzTFdHI.png,0,0,0,0,0,0
pTRhPMdClL.png,0,0,1,0,0,0
0yta47mL8o.png,0,0,0,0,0,0
Ni4CroPxtc.png,0,0,0,0,0,0
mvTUFmeN7z.png,1,0,0,0,0,0
dWjridFptx.png,0,0,0,0,0,0
pDv5BlqNPp.png,0,0,0,0,0,0
ocUuaB9xoJ.png,0,0,1,0,0,0
49jaTR4Z2I.png,0,0,0,0,0,0
0nocLJr09N.png,0,0,0,0,0,0
ewHuJbijvt.png,0,0,0,0,0,0
hRTcqiTyUN.png,0,0,0,0,0,0
brZzV1EjMD.png,0,0,1,0,0,0
G7bSSGuwat.png,0,0,1,0,0,1
cUJnDfswwL.png,0,0,0,0,0,0
tzeXI4Abi2.png,0,0,0,0,0,0
JGYSQh7oGn.png,0,0,1,0,0,0
9kAk1MURP9.png,0,0,0,0,0,0
i7nlny2FSJ.png,0,0,1,0,0,0
vcCA86p5Hv.png,1,0,1,0,0,0
kc6JMiv5qK.png,0,0,0,0,0,0
pQAeUdmzMZ.png,0,0,0,1,0,0
58aGTs9rAx.png,0,0,0,0,0,0
AhqSULJfUF.png,0,0,0,0,0,0
aaplfmgmoT.png,0,0,0,0,0,0
b6D79J9W7T.png,0,0,0,0,0,0
JIIeNkgGOV.png,0,0,0,0,0,0
t5dznPJp7k.png,0,0,0,0,0,0
OlT9R1S4Ce.png,1,0,1,0,1,0
ypJ46LAjhm.png,0,0,0,0,0,0
3SNbKuQlml.png,0,0,0,0,0,0
DNZCaDmM3a.png,0,0,1,0,0,0
wBgCdELJp7.png,0,0,0,0,0,0
nFlmb6c7mT.png,0,0,0,0,0,0
QgeGLiO6XB.png,1,0,1,0,0,0
QLihfuOINK.png,1,0,0,0,0,0
G8XEDsQkdf.png,0,0,0,0,0,0
dOEshFMdDd.png,1,0,0,0,0,0
mUBRAeO2e2.png,1,0,0,0,0,0
LMrKWbtzVA.png,0,0,0,0,0,0
rjMRyaS0nA.png,0,0,0,0,0,0
pYqhTCZABG.png,1,0,0,0,1,0
3hq4t3EwP0.png,0,0,0,0,0,0
4cqFZdUu8o.png,0,0,0,1,0,1
tHPIc2SDrd.png,0,0,0,0,0,0
OkJ1t0Y4Nk.png,0,0,0,0,0,0
8LipJ5bSOJ.png,0,0,1,0,0,0
bgvCehJjxm.png,0,0,0,0,0,0
TyEEyTey0T.png,0,0,0,0,0,0
s0cYjys1pA.png,0,0,0,0,0,0
XDm8rTLLet.png,0,0,1,0,0,0
Oti3QTS4kC.png,1,1,1,0,0,0
MmiSCbBL42.png,0,0,1,0,0,0
d9YX1UnrHd.png,0,0,0,0,0,0
ASYFjUFbJE.png,1,0,0,0,0,0
JK1oI9DZlq.png,0,0,0,1,0,0
uNVR4ooXKI.png,0,0,1,0,0,0
f8MVJK9UlF.png,1,0,0,0,0,0
HYuHjlrqBA.png,0,0,0,0,0,0
9upkFhC2KU.png,0,0,0,0,0,0
bWxpr597cm.png,0,0,0,0,0,0
rnFXnyluaD.png,0,0,0,0,0,0
xscg1wjMoT.png,0,0,0,0,0,0
87P0JrjsOW.png,0,0,1,0,0,0
omEOj6uepe.png,0,0,0,0,0,0
wHO9GON1QM.png,0,0,0,0,0,0
qIssBSVPG6.png,0,0,1,0,0,0
XVzgOt0eYQ.png,0,0,0,0,0,0
OXcBLsR3kg.png,0,0,0,1,0,0
tXmYA80ITR.png,0,0,0,0,0,0
tnQP7j8jVI.png,0,0,0,0,0,0
N13plp5YfZ.png,0,0,0,0,0,0
aFrJUvGIMi.png,0,0,0,0,0,0
jhCpeoXZ2T.png,0,0,0,1,0,0
AeTYdT8zcw.png,0,0,1,0,0,0
I6gbvgKjOO.png,1,0,0,0,0,0
677otwEvb6.png,1,0,1,0,1,0
OJNhs8cusi.png,0,0,1,0,0,0
jBHn4uLyPp.png,0,0,0,0,0,0
k0vECZrOwO.png,0,0,0,0,0,0
2VbMGKQBRJ.png,1,0,0,0,0,0
8UFZhtYq51.png,0,0,0,0,0,0
FTk0qu07cL.png,0,0,0,0,0,0
kh3LhiJfPC.png,0,0,1,0,0,0
hQt0ZIrInr.png,0,0,1,0,0,0
nlM7bhngzm.png,0,0,0,0,0,0
4DebEv6ANd.png,0,0,0,0,0,0
rXrbn3O06o.png,0,0,1,0,0,0
qUhBXhvLcF.png,0,0,0,0,0,0
1z84FAJhGJ.png,0,0,0,0,0,0
8wzyH8CnE5.png,0,0,0,1,0,0
Zd5qoQaIsV.png,0,0,1,0,0,0
EmwuzOgKma.png,0,0,0,1,0,0
JXpg31vSpU.png,0,0,0,0,0,0
7gPrWFuJd7.png,1,0,1,1,1,0
1XPzlJQrzq.png,0,0,0,0,0,0
MR9jYKPEA4.png,1,0,1,0,0,0
kmDCpUvnGo.png,0,0,0,0,0,0
SqoqLO5p2w.png,1,0,0,0,0,0
ugclTspxZ6.png,1,0,0,0,0,0
Ov7NLk0cnr.png,0,0,0,0,0,0
t33Pe7LuEp.png,0,0,0,0,0,0
WugRoLhQTI.png,0,0,1,1,0,0
Wk9a47fKkz.png,0,0,0,0,0,0
T64Ydq15jJ.png,0,0,1,0,0,0
I3JMLbTwBo.png,1,0,1,0,1,0
ZfSBM1Nj7s.png,0,0,1,0,0,0
UzoDXjk8VK.png,0,0,0,0,0,0
6PKJnlpLMM.png,0,0,0,0,0,0
ujI7VsaERw.png,0,0,0,0,0,0
2qQPzhJcbU.png,0,0,0,0,0,0
DaI96jsC4b.png,0,0,1,0,0,0
TsIZD70B95.png,0,0,0,0,0,0
SxZx9ZoiOU.png,1,0,0,0,0,0
oX6894TlK3.png,0,0,0,0,0,0
u2rExzFQ0N.png,0,0,0,0,0,0
4xDkbNcsw7.png,0,0,0,0,0,0
SRdRocu8Nc.png,0,0,0,0,0,0
vnsBtJT78u.png,1,0,0,0,0,0
G5AgYNokwh.png,1,0,0,0,0,0
YAzbR9Qbd7.png,0,0,0,0,0,0
3KkijyvhBH.png,0,0,0,0,0,0
t0h2BTBL8t.png,1,0,1,0,1,0
ZSmAFEFf9d.png,0,0,1,0,0,0
tjIPHXEOsY.png,0,0,1,0,0,0
aylWG8Nid3.png,0,0,0,0,0,0
AA9mS9yo8t.png,1,0,1,1,1,0
Y7va8g74K5.png,0,0,0,0,0,0
0LAf4xS0Ol.png,0,0,0,1,0,0
P1QEMYbdxg.png,0,0,0,0,0,0
OGeDnnWuO0.png,0,0,0,0,0,0
nTx4n8MlFE.png,0,0,1,0,0,0
8QU1vb2JpG.png,0,0,0,0,0,0
4ewYMafOMG.png,0,0,0,0,0,0
3gQgrtlNZC.png,1,0,1,0,1,0
v26THGsaU4.png,0,0,0,0,0,0
c1WP5iuIQ9.png,0,0,0,0,0,0
QmDLYOwrb4.png,0,0,1,0,0,0
ea9yTBYwZZ.png,1,0,1,0,0,0
dhSgsliTW9.png,1,0,1,0,0,0
rv93XhT0lk.png,0,0,0,1,0,0
dmVKljiKsw.png,1,0,0,0,0,0
HIeoAS4v4j.png,0,0,0,0,0,0
RS20UWheji.png,0,0,0,0,0,0
dbHMRf9ucD.png,0,0,0,0,0,0
mTov6BOsAq.png,0,0,0,0,0,0
H2V8h1Vziv.png,0,0,0,0,0,0
jHDEeNfd1c.png,0,0,0,1,0,0
Td9t5prwQq.png,0,0,0,0,0,0
OAs4188pzh.png,1,0,1,0,0,0
YQYBr0Z5Sl.png,0,0,0,0,0,0
nkmdhOTvgS.png,1,0,1,1,1,0
e1LUn3dVCn.png,0,0,1,0,0,0
xFGuUrdXiR.png,0,0,0,0,0,0
s8DehTRBc6.png,0,0,0,1,0,0
o3LsxKd1wT.png,0,0,0,0,0,0
WhPLLoYXLL.png,0,0,0,0,0,0
Xy92d5TJZW.png,0,0,1,0,0,0
PLLwaigO73.png,0,0,0,0,0,0
cCw8O1kfov.png,0,0,0,0,0,0
iBGo6k55RM.png,1,0,0,0,0,1
3Ioatd6L1t.png,0,0,0,1,0,0
0sUwUnjzTN.png,0,0,0,0,0,0
BB6OUvg9ca.png,1,0,0,0,0,0
zgzfRL90MH.png,0,0,0,0,0,0
lpyNKPin7w.png,1,0,1,0,0,0
ujDXE8F38c.png,0,0,0,0,0,0
ApYZDiFbr0.png,0,0,0,0,0,0
ORqQW43K2L.png,0,0,1,0,0,0
ednE1DBzX1.png,0,0,0,0,0,0
YTffl4cvov.png,1,0,0,0,0,0
JZyiZ9svJm.png,0,0,0,0,0,0
SIlXBpSbLc.png,0,0,0,0,0,0
PZUV520Tat.png,0,0,0,0,0,0
TWLsWoBVJt.png,0,0,0,0,0,0
xW90BNiNPT.png,0,0,0,0,0,0
EewytDLZvF.png,0,0,0,0,0,0
g1WNGfNIRY.png,0,0,0,1,0,0
pbaOWm1CW2.png,0,0,0,0,0,0
ByGedePZew.png,0,0,1,0,0,0
fxX8sXVrMp.png,1,0,0,0,0,0
FgprhWM32H.png,1,0,0,0,0,0
xdlIxzmty6.png,1,1,0,0,0,0
4hrX5m2qhM.png,0,0,1,0,0,0
vG9iHxWlgl.png,0,0,0,1,0,0
i1pYyLqm8q.png,0,0,0,0,0,0
XrM8dnaOJZ.png,0,0,0,0,0,0
Co32Ta4Cjv.png,1,0,0,0,0,0
DxwYT77sTS.png,0,0,0,0,0,0
pELkmedrJM.png,0,0,0,0,0,0
OuZRAv1ll0.png,1,0,1,1,1,0
fuFqe0sBBE.png,0,0,0,0,0,0
mGPHhxMBKJ.png,0,0,0,1,0,0
0uDuOY5PDj.png,0,0,1,0,0,0
1xAAq1nkez.png,0,0,0,0,0,0
LQa7hOhj1h.png,1,0,0,0,0,0
FfO7IjdHcL.png,1,0,0,1,0,0
NvIV6NKNGS.png,1,0,0,0,0,0
osCxPGE3rb.png,1,0,1,0,0,0
REmKM5nKe9.png,0,0,0,0,0,0
eWs5f2VdX9.png,0,0,0,0,0,0
ZwiwTJlNMD.png,1,0,0,0,0,0
pLwpIyRNqC.png,0,0,0,0,0,0
mYDLUBR2ut.png,1,0,0,0,0,0
9Cta6iinxn.png,0,0,0,0,0,0
nAECCqkJtR.png,0,0,0,0,0,0
goMZGE1lVz.png,0,0,0,0,0,0
jfaQmGG2rh.png,0,0,0,0,0,0
Y8snv0RGuX.png,0,0,0,0,0,0
TYDwZIUqfz.png,0,0,0,0,0,0
rTd664r2fQ.png,0,0,0,0,0,0
mLDFdWs4iP.png,0,0,0,0,0,0
CpUcHQWI7j.png,0,0,0,0,0,0
IdfyCMWOXF.png,0,0,0,0,0,0
3JG9DSKqQs.png,0,0,0,0,0,0
focjGO5onz.png,0,0,0,0,0,0
RBMUtf2Vyk.png,0,0,0,0,0,0
CRbgylbOxY.png,1,0,0,0,0,0
6wlEVmQ2zO.png,0,0,1,0,0,0
UhWLiWaQfN.png,0,0,0,0,0,0
koEavBALW3.png,0,0,0,0,0,0
D8yt57Ci3v.png,0,0,0,0,0,0
AbpDZBrj07.png,0,0,0,0,0,0
62xQE081xN.png,1,0,0,0,0,0
ELT4Y5I82k.png,0,0,0,0,0,0
LU4Brws1c9.png,1,0,0,0,0,0
HjLZ62U1d0.png,0,0,0,0,0,0
elD5vpsBCC.png,0,0,0,0,0,0
iTYKnBD5nC.png,1,0,1,0,1,0
oh1cJ5dGLN.png,1,0,0,0,0,0
0jFnOD0YNU.png,0,0,1,0,0,0
AyHIYx6RIz.png,1,0,1,0,1,0
03ZO1qWGyr.png,1,0,0,0,0,0
BAix2sW5vF.png,0,0,0,0,0,0
dAqxKXJnll.png,1,0,1,0,0,0
whFEPpduq0.png,0,0,0,0,0,0
qUHllmDG5W.png,0,0,0,0,0,0
15OmIp25hz.png,0,0,0,0,0,0
DE69ysd4af.png,0,0,0,0,0,0
d16CwaITiu.png,1,0,0,1,0,0
ErmKEi1Xnv.png,0,0,1,1,0,0
jtE1YL47vJ.png,0,0,0,0,0,0
w0cBxetUnw.png,0,0,0,0,0,0
dfUkTXW5tV.png,0,0,0,0,0,0
rI8W7kfNJ6.png,1,0,0,0,0,0
ccFT8lOPUn.png,1,0,0,0,0,0
zi41TwRK0d.png,0,0,1,0,0,0
H6dxfJ115E.png,0,0,0,1,0,0
Om4IyLZyrX.png,0,0,0,0,0,0
JyhKr530O9.png,1,0,1,1,1,0
H0QaeWGovJ.png,1,0,0,0,0,0
lN341qhUdY.png,0,0,1,0,0,0
j2F0oh4hOf.png,1,0,0,0,0,0
8IvJYwsMKI.png,0,0,0,0,0,0
UmNsuO5myG.png,0,0,0,0,0,0
kqc5WtqNiY.png,0,0,0,0,0,0
roBGfXeFyf.png,0,0,0,0,0,0
8wlG15dRGS.png,1,0,0,0,0,0
7qpTQZGSPb.png,0,0,0,0,0,0
cTu9NuYijR.png,0,0,1,0,0,0
RY6NETTUk6.png,1,0,0,1,0,0
4FcEmkxbW1.png,0,0,0,1,0,0
J8h055diqv.png,0,0,0,0,0,0
b7BHmHmfaM.png,0,0,0,0,0,0
9fsJ1nMDQZ.png,0,0,1,0,0,0
Nq7R4jfcII.png,0,0,0,0,0,0
KUvd1cexsS.png,0,0,1,1,0,0
OJlTUBzTAn.png,0,0,0,0,0,0
E6na6ZnMpY.png,0,0,0,0,0,0
yz6J2UnVoU.png,0,0,0,0,0,0
5OgfDu9AGE.png,0,0,0,0,0,0
tatqy7RObB.png,1,0,1,1,1,0
3hbKFJ7Znx.png,0,0,0,0,0,0
054YxQYIVy.png,0,0,0,0,0,0
v8lHsbQ15p.png,0,0,0,0,0,0
o9eLjE7crc.png,1,0,0,0,0,1
gvFILwHMh0.png,0,0,0,0,0,0
DFxp9dLL0i.png,0,0,1,0,0,1
ZipgWd6j50.png,0,0,0,0,0,0
HI1KYh3NMm.png,0,0,0,0,0,0
zyDIbEOGjN.png,0,0,1,0,0,0
EE3pgfzWOP.png,0,0,0,0,0,0
Ja8rKLh9z6.png,1,0,0,0,0,0
eejJeB6eLC.png,1,0,1,0,1,0
6aoaKvK8Ho.png,0,0,0,0,0,0
QZsThM687V.png,1,1,0,0,1,0
t9sBH2As6y.png,1,0,0,0,0,0
MGzyce3lEz.png,0,0,0,0,0,0
cblT7bYlFa.png,0,0,0,0,0,0
iKVIBFwLzj.png,0,0,0,0,0,0
NVrNsYpYyz.png,1,0,0,0,0,0
JQAaXm7QTb.png,1,0,0,0,0,0
2Ha4BtjRrH.png,0,0,0,0,0,0
CGr0jxdFyb.png,0,0,1,0,0,0
6jydPXblU7.png,1,0,0,0,0,0
9xZi7897AH.png,0,0,1,0,0,0
SrsQTurjoO.png,1,0,0,0,1,0
DFlM9lPhnQ.png,0,0,0,0,0,0
m9CBwLEpPB.png,1,0,0,0,0,0
7J40SWLbAf.png,1,0,1,0,1,0
HR2EU46tjl.png,1,0,0,0,0,0
AnO0E1xSkh.png,0,0,0,0,0,0
wl2JgBgKJD.png,0,0,0,0,0,0
b4NhBmWDEk.png,0,0,0,0,0,0
jLNJYLXlbR.png,0,0,1,0,0,0
CG8SHF52FX.png,0,0,0,0,0,0
PZZ4GnhKYt.png,0,0,0,0,0,0
wFM1HK94yY.png,0,0,1,1,0,1
ZWHQSeqWGt.png,1,0,1,0,0,0
ONrOk3ky0s.png,0,0,0,0,0,0
P0QRWGM234.png,0,0,0,0,0,0
CY1Vj5Txsv.png,0,0,1,0,0,0
SvoYZ1ymQv.png,1,1,0,0,0,0
8SbsQAQGBM.png,0,0,0,0,0,0
wnub5F9XwB.png,1,1,0,0,0,0
xXfPfb2rM6.png,0,0,0,0,0,0
kx5F3xu7Uy.png,1,0,0,0,0,0
prvzUebT0L.png,1,0,0,0,0,0
JZmsV6ZY0B.png,0,0,0,0,0,0
9avpqcdyby.png,1,0,0,0,0,0
MrDFHQSmpY.png,0,0,0,0,0,0
1oTzSWpdtB.png,0,0,0,0,0,0
jorYX1vHGq.png,0,0,0,0,0,0
hGM3ggv4Ml.png,0,0,1,0,0,0
AAwUfFdEeC.png,0,0,0,1,0,0
ltLT9zT8bh.png,0,0,0,0,0,0
W0d4MDQy6C.png,0,0,0,0,0,0
4MQP3T91bW.png,1,0,0,0,0,0
KTP6KLLn54.png,1,0,0,0,0,0
XjXGrywOAw.png,0,0,0,0,0,0
IvHsBdLe9j.png,0,0,1,0,0,0
NMIYRXl4kv.png,0,0,1,0,0,0
sCgdChJt1R.png,0,0,0,0,0,0
8QvzeEjJud.png,0,0,0,0,0,0
CH5Dw0icaN.png,0,0,1,0,0,0
O9y7TYkcW7.png,0,0,0,0,0,0
OawxpTmgr4.png,0,0,1,0,0,0
c4vxUuPh2i.png,0,0,0,0,0,0
A6TJmcTYz0.png,0,0,0,0,0,0
lpTjBF73LB.png,1,0,0,1,0,0
U9lnvK53Pv.png,0,0,0,0,0,0
u0ZdAGvTQt.png,0,0,0,0,0,0
mLXePjrF0e.png,0,0,0,0,0,0
Az32Fsm6oj.png,0,0,1,0,0,0
6Wy6dvXS9Z.png,0,0,0,0,0,0
OPudAPeWjb.png,1,0,1,1,1,0
sqcaFK9OFM.png,1,0,1,0,1,0
8Tmre3qhIA.png,0,0,0,0,0,0
Qyi5ZkP8Il.png,0,0,0,0,0,0
f4wMbm0N8d.png,1,0,0,0,0,0
SJn5qnYcpS.png,0,0,0,0,0,0
elMGC54eq5.png,0,0,0,0,0,0
rD6vde9w0O.png,0,0,0,0,0,0
m1k8660rG1.png,0,0,0,0,0,0
5oLf1uzTSu.png,0,0,0,0,0,0
BtLefkm2ks.png,1,0,0,0,0,0
rxbmv2a5pX.png,1,0,0,0,0,0
GeewxFu1X8.png,1,0,0,0,0,0
1HG8WlhEgV.png,0,0,1,1,0,1
GvoXmSWU1U.png,0,0,0,0,0,0
pFxKYPSFxP.png,1,0,0,0,0,0
CJJdaAFNHi.png,0,0,0,0,0,0
5s5yQAJjxC.png,0,0,1,0,0,0
m1BursjWyz.png,0,0,0,0,0,0
HlXKt62QUA.png,1,0,1,0,0,0
NBeOGdjsZa.png,0,0,0,0,0,0
Fsly4B9qne.png,0,0,0,0,0,0
fmQmjRQuCY.png,1,1,1,1,1,0
bxciKroVPW.png,0,0,0,0,0,0
mYFTivtOXU.png,0,0,0,0,0,0
ch48IWR5wX.png,1,0,0,1,0,0
RzyD4coIuH.png,0,0,0,0,0,0
EBiR6Asc3F.png,1,0,1,0,0,0
J3MhFL7CDw.png,1,0,1,0,1,0
bxm4GkZzGz.png,0,0,0,0,0,0
zbZD5kozi1.png,0,0,0,0,0,0
HXGn2hIDfN.png,0,0,0,0,0,0
roqMEqI36p.png,0,0,0,0,0,0
YT1xOy8K2a.png,0,0,1,0,0,0
vSBH6P5LOM.png,0,0,0,0,0,0
3jfYzZMGv3.png,0,0,1,0,0,0
4lS5WqKuLC.png,0,0,0,0,0,0
paJoN9Ow8Y.png,0,0,0,0,0,0
Y47OUdcanY.png,0,0,0,0,0,0
vhR06VPu7I.png,0,0,0,0,0,0
Te1G7kAqEN.png,0,0,0,0,0,0
z0kG7jGLHo.png,0,0,0,0,0,0
59JZznK9T0.png,0,0,0,0,0,0
S9kl3fgtIW.png,0,0,0,1,0,0
P4E5mL1qqO.png,0,0,0,0,0,0
VLndt1Tls0.png,0,0,1,0,0,0
qvin77r2sw.png,0,0,0,0,0,0
umLDkIEGee.png,0,0,0,0,0,0
MeMhEEot1i.png,1,0,0,0,0,0
Qmx622YBSh.png,0,0,0,0,0,0
4VAyEa2fNq.png,1,0,0,0,0,0
GqzFeQIT04.png,0,0,0,0,0,0
IaK4ntcAd2.png,1,0,1,0,1,0
vJU9Eo969x.png,0,0,0,0,0,0
2WazosPVfd.png,0,0,0,0,0,0
x7TS9yXdF3.png,1,0,0,0,0,0
nIGKnbrGw1.png,1,0,0,0,0,0
2TF4yDT6qH.png,1,1,1,0,0,0
43MzZFBghy.png,0,0,0,0,0,0
atuROYbz4U.png,1,0,0,0,0,0
DpynIyqiiK.png,0,0,0,0,0,0
x5Rq2kPzZY.png,0,0,0,0,0,0
CxVilFfn4r.png,1,0,0,1,0,0
kpDNPNv09K.png,0,0,0,0,0,0
cWmk1xD0FE.png,0,0,0,0,0,0
oPfoWrASrZ.png,0,0,0,0,0,0
EdiPMY6YOr.png,1,0,1,1,1,0
bjQQlL4Rne.png,0,0,0,0,0,0
7wUw4u7uxE.png,0,0,1,0,0,0
a78HV9XvR4.png,0,0,0,0,0,0
oE8goxeSnq.png,0,0,0,0,0,0
7ZNBbSl9PU.png,0,0,0,0,0,0
MKvVgtzDR5.png,0,0,0,0,0,0
38Zr7n6YWL.png,1,0,1,0,0,0
n5ghrW8Sas.png,0,0,1,0,0,1
wsSc2RTVzC.png,1,0,0,0,0,0
XRe5lO1qL4.png,0,0,0,0,0,0
w2VzFltiGg.png,0,0,0,0,0,0
WPVcEJW65q.png,0,0,0,0,0,0
bsCoi0JkDt.png,0,0,0,0,0,0
MQAYuBwHe9.png,1,0,0,1,1,0
SiauSSKlic.png,1,0,1,0,0,0
4yEBN0nFI8.png,0,0,0,0,0,0
2eqHIeqFuI.png,0,0,1,0,0,0
WDXuvHe5RQ.png,0,0,0,0,0,0
kitKpC2VC9.png,0,0,0,0,0,0
LV3nISztSl.png,0,0,0,0,0,0
c8oBOru5QQ.png,1,0,0,0,0,0
lUwuBWjx3l.png,0,0,0,1,0,0
